id_employee,job_title, salary ,id_currency, salary_in_usd ,id_work_year,id_experience_level,id_remote_ratio,id_company
53,Machine Learning Engineer,"303,400.00",1,"303,400.00",5,1,3,2
54,Machine Learning Engineer,"216,700.00",1,"216,700.00",5,1,3,2
55,Research Scientist,"179,000.00",1,"179,000.00",5,1,1,1
56,Research Scientist,"112,000.00",1,"112,000.00",5,1,1,1
57,Data Engineer,"247,300.00",1,"247,300.00",5,1,1,1
58,Data Engineer,"139,700.00",1,"139,700.00",5,1,1,1
59,Data Analyst,"93,000.00",1,"93,000.00",5,3,1,1
60,Data Analyst,"65,750.00",1,"65,750.00",5,3,1,1
61,Applied Scientist,"222,200.00",1,"222,200.00",5,2,1,3
62,Applied Scientist,"136,000.00",1,"136,000.00",5,2,1,3
63,Research Scientist,"234,000.00",1,"234,000.00",5,1,1,1
64,Research Scientist,"146,000.00",1,"146,000.00",5,1,1,1
65,Data Engineer,"130,000.00",1,"130,000.00",5,2,1,1
66,Data Engineer,"90,800.00",1,"90,800.00",5,2,1,1
67,Data Analyst,"93,000.00",1,"93,000.00",5,3,1,1
68,Data Analyst,"65,750.00",1,"65,750.00",5,3,1,1
69,Data Science,"15,000.00",2,"16,666.00",5,3,2,4
70,Data Engineer,"166,000.00",1,"166,000.00",5,2,1,1
71,Data Engineer,"73,100.00",1,"73,100.00",5,2,1,1
72,Data Scientist,"166,000.00",1,"166,000.00",5,2,1,1
73,Data Scientist,"73,100.00",1,"73,100.00",5,2,1,1
74,Research Scientist,"179,000.00",1,"179,000.00",5,1,1,1
75,Research Scientist,"112,000.00",1,"112,000.00",5,1,1,1
76,Machine Learning Engineer,"186,754.00",1,"186,754.00",5,1,1,1
77,Machine Learning Engineer,"101,000.00",1,"101,000.00",5,1,1,1
78,Data Scientist,"64,000.00",3,"80,000.00",5,1,1,1
79,Data Scientist,"54,000.00",3,"67,500.00",5,1,1,1
80,Machine Learning Engineer,"212,000.00",1,"212,000.00",5,1,1,5
81,Machine Learning Engineer,"93,300.00",1,"93,300.00",5,1,1,5
82,Data Engineer,"138,000.00",1,"138,000.00",5,1,1,1
83,Data Engineer,"86,000.00",1,"86,000.00",5,1,1,1
84,Data Engineer,"106,050.00",1,"106,050.00",5,2,1,1
85,Data Engineer,"80,420.00",1,"80,420.00",5,2,1,1
86,Research Scientist,"234,000.00",1,"234,000.00",5,1,1,1
87,Research Scientist,"146,000.00",1,"146,000.00",5,1,1,1
88,Data Analyst,"179,000.00",1,"179,000.00",5,3,1,1
89,Data Analyst,"112,000.00",1,"112,000.00",5,3,1,1
90,Data Modeler,"171,210.00",1,"171,210.00",5,1,1,2
91,Data Modeler,"92,190.00",1,"92,190.00",5,1,1,2
92,Data Scientist,"110,630.00",1,"110,630.00",5,2,1,2
93,Data Scientist,"59,570.00",1,"59,570.00",5,2,1,2
94,Research Engineer,"234,000.00",1,"234,000.00",5,1,1,1
95,Research Engineer,"146,000.00",1,"146,000.00",5,1,1,1
96,Data Architect,"186,000.00",1,"186,000.00",5,1,1,1
97,Data Architect,"81,800.00",1,"81,800.00",5,1,1,1
98,BI Developer,"95,000.00",1,"95,000.00",5,1,3,6
99,BI Developer,"80,000.00",1,"80,000.00",5,1,3,6
100,Data Engineer,"160,000.00",1,"160,000.00",5,1,1,1
101,Data Engineer,"94,100.00",1,"94,100.00",5,1,1,1
102,Data Engineer,"40,000.00",3,"50,000.00",5,3,1,7
103,Data Engineer,"30,000.00",3,"37,500.00",5,3,1,7
104,Data Engineer,"225,000.00",1,"225,000.00",5,4,1,1
105,Data Engineer,"215,000.00",1,"215,000.00",5,4,1,1
106,Machine Learning Engineer,"303,400.00",1,"303,400.00",5,1,3,1
107,Machine Learning Engineer,"216,700.00",1,"216,700.00",5,1,3,1
108,Business Intelligence Analyst,"45,000.00",3,"56,250.00",5,3,1,7
109,Business Intelligence Analyst,"45,000.00",3,"56,250.00",5,3,1,7
110,Data Analyst,"179,000.00",1,"179,000.00",5,3,1,1
111,Data Analyst,"112,000.00",1,"112,000.00",5,3,1,1
112,Machine Learning Engineer,"166,000.00",1,"166,000.00",5,2,1,1
113,Machine Learning Engineer,"73,100.00",1,"73,100.00",5,2,1,1
114,Data Modeler,"130,000.00",1,"130,000.00",5,1,3,1
115,Data Modeler,"110,000.00",1,"110,000.00",5,1,3,1
116,Data Engineer,"115,000.00",1,"115,000.00",5,2,1,1
117,Data Engineer,"80,000.00",1,"80,000.00",5,2,1,1
118,Research Scientist,"179,000.00",1,"179,000.00",5,2,1,1
119,Research Scientist,"112,000.00",1,"112,000.00",5,2,1,1
120,Machine Learning Engineer,"195,000.00",1,"195,000.00",5,1,3,1
121,Machine Learning Engineer,"170,000.00",1,"170,000.00",5,1,3,1
122,Data Analyst,"78,000.00",1,"78,000.00",5,2,1,2
123,Data Analyst,"54,000.00",1,"54,000.00",5,2,1,2
124,Data Scientist,"179,000.00",1,"179,000.00",5,2,1,1
125,Data Scientist,"112,000.00",1,"112,000.00",5,2,1,1
126,Research Scientist,"440,000.00",1,"440,000.00",5,1,1,1
127,Research Scientist,"295,000.00",1,"295,000.00",5,1,1,1
128,Data Scientist,"130,000.00",1,"130,000.00",5,1,1,2
129,Data Scientist,"120,000.00",1,"120,000.00",5,1,1,2
130,Data Engineer,"152,375.00",1,"152,375.00",5,1,3,1
131,Data Engineer,"94,000.00",1,"94,000.00",5,1,3,1
132,Data Developer,"180,000.00",1,"180,000.00",5,1,3,1
133,Data Developer,"130,000.00",1,"130,000.00",5,1,3,1
134,Analytics Engineer,"195,000.00",1,"195,000.00",5,1,3,1
135,Analytics Engineer,"165,000.00",1,"165,000.00",5,1,3,1
136,Data Scientist,"218,000.00",1,"218,000.00",5,2,1,1
137,Data Scientist,"152,600.00",1,"152,600.00",5,2,1,1
138,Machine Learning Scientist,"750,000.00",1,"750,000.00",5,2,1,1
139,Machine Learning Scientist,"150,000.00",1,"150,000.00",5,2,1,1
140,Data Scientist,"136,197.00",1,"136,197.00",5,1,1,1
141,Data Scientist,"100,000.00",1,"100,000.00",5,1,1,1
142,Research Engineer,"440,000.00",1,"440,000.00",5,1,1,1
143,Research Engineer,"295,000.00",1,"295,000.00",5,1,1,1
144,Data Engineer,"179,000.00",1,"179,000.00",5,4,1,1
145,Data Engineer,"112,000.00",1,"112,000.00",5,4,1,1
146,Data Scientist,"175,100.00",1,"175,100.00",5,2,1,1
147,Data Scientist,"82,915.00",1,"82,915.00",5,2,1,1
148,Data Science Consultant,"112,000.00",1,"112,000.00",5,1,1,1
149,Data Science Consultant,"109,000.00",1,"109,000.00",5,1,1,1
150,Analytics Engineer,"116,550.00",1,"116,550.00",5,2,1,1
151,Analytics Engineer,"79,200.00",1,"79,200.00",5,2,1,1
152,Data Scientist,"168,000.00",1,"168,000.00",5,2,3,1
153,Data Scientist,"120,000.00",1,"120,000.00",5,2,3,1
154,Data Scientist,"154,400.00",3,"193,000.00",5,2,1,7
155,Data Scientist,"76,900.00",3,"96,125.00",5,2,1,7
156,Machine Learning Engineer,"210,000.00",1,"210,000.00",5,1,1,1
157,Machine Learning Engineer,"160,000.00",1,"160,000.00",5,1,1,1
158,Data Engineer,"116,000.00",1,"116,000.00",5,1,1,1
159,Data Engineer,"90,000.00",1,"90,000.00",5,1,1,1
160,Research Scientist,"247,600.00",1,"247,600.00",5,1,1,3
161,Research Scientist,"127,300.00",1,"127,300.00",5,1,1,3
162,Data Analyst,"40,000.00",3,"50,000.00",5,2,1,7
163,Data Analyst,"35,000.00",3,"43,750.00",5,2,1,7
164,Data Scientist,"190,600.00",1,"190,600.00",5,1,3,1
165,Data Scientist,"94,400.00",1,"94,400.00",5,1,3,1
166,Machine Learning Engineer,"258,100.00",1,"258,100.00",5,1,1,1
167,Machine Learning Engineer,"151,900.00",1,"151,900.00",5,1,1,1
168,Research Engineer,"720,000.00",1,"720,000.00",5,2,1,1
169,Research Engineer,"100,000.00",1,"100,000.00",5,2,1,1
170,Data Engineer,"140,000.00",3,"175,000.00",5,1,1,7
171,Data Engineer,"100,000.00",3,"125,000.00",5,1,1,7
172,Data Analyst,"171,000.00",1,"171,000.00",5,1,1,1
173,Data Analyst,"93,000.00",1,"93,000.00",5,1,1,1
174,Data Science Consultant,"104,000.00",1,"104,000.00",5,1,1,1
175,Data Science Consultant,"80,000.00",1,"80,000.00",5,1,1,1
176,Data Analyst,"158,000.00",1,"158,000.00",5,2,1,1
177,Data Analyst,"106,000.00",1,"106,000.00",5,2,1,1
178,Research Scientist,"720,000.00",1,"720,000.00",5,2,1,1
179,Research Scientist,"100,000.00",1,"100,000.00",5,2,1,1
180,Data Analyst,"140,130.00",1,"140,130.00",5,1,1,1
181,Data Analyst,"84,870.00",1,"84,870.00",5,1,1,1
182,Research Engineer,"720,000.00",1,"720,000.00",5,2,1,1
183,Research Engineer,"100,000.00",1,"100,000.00",5,2,1,1
184,Research Scientist,"278,700.00",1,"278,700.00",5,1,1,1
185,Research Scientist,"159,300.00",1,"159,300.00",5,1,1,1
186,Data Scientist,"220,000.00",1,"220,000.00",5,1,3,1
187,Data Scientist,"170,000.00",1,"170,000.00",5,1,3,1
188,Business Intelligence Developer,"117,750.00",1,"117,750.00",5,2,1,1
189,Business Intelligence Developer,"70,650.00",1,"70,650.00",5,2,1,1
190,Data Engineer,"233,200.00",1,"233,200.00",5,1,1,1
191,Data Engineer,"144,200.00",1,"144,200.00",5,1,1,1
192,Machine Learning Engineer,"247,500.00",1,"247,500.00",5,1,1,1
193,Machine Learning Engineer,"172,200.00",1,"172,200.00",5,1,1,1
194,Data Engineer,"138,000.00",1,"138,000.00",5,2,1,1
195,Data Engineer,"86,000.00",1,"86,000.00",5,2,1,1
196,Data Analyst,"179,000.00",1,"179,000.00",5,3,1,1
197,Data Analyst,"112,000.00",1,"112,000.00",5,3,1,1
198,Business Intelligence Developer,"92,000.00",1,"92,000.00",5,2,1,1
199,Business Intelligence Developer,"80,000.00",1,"80,000.00",5,2,1,1
200,BI Developer,"90,000.00",1,"90,000.00",5,1,3,1
201,BI Developer,"70,000.00",1,"70,000.00",5,1,3,1
202,Business Intelligence Analyst,"127,000.00",1,"127,000.00",5,1,1,1
203,Business Intelligence Analyst,"72,600.00",1,"72,600.00",5,1,1,1
204,Data Developer,"70,000.00",1,"70,000.00",5,3,3,1
205,Data Developer,"50,000.00",1,"50,000.00",5,3,3,1
206,Data Analyst,"83,000.00",1,"83,000.00",5,3,1,1
207,Data Analyst,"71,000.00",1,"71,000.00",5,3,1,1
208,AI Architect,"198,650.00",1,"198,650.00",5,1,1,1
209,AI Architect,"137,000.00",1,"137,000.00",5,1,1,1
210,Data Architect,"160,000.00",1,"160,000.00",5,1,1,1
211,Data Architect,"100,000.00",1,"100,000.00",5,1,1,1
212,Data Analyst,"92,700.00",1,"92,700.00",5,3,3,1
213,Data Analyst,"64,900.00",1,"64,900.00",5,3,3,1
214,Data Scientist,"166,000.00",1,"166,000.00",5,2,1,1
215,Data Scientist,"73,000.00",1,"73,000.00",5,2,1,1
216,Data Analyst,"81,713.00",1,"81,713.00",5,2,3,1
217,Data Analyst,"48,067.00",1,"48,067.00",5,2,3,1
218,Machine Learning Engineer,"179,000.00",1,"179,000.00",5,2,1,1
219,Machine Learning Engineer,"112,000.00",1,"112,000.00",5,2,1,1
220,Data Science,"111,800.00",1,"111,800.00",5,1,1,1
221,Data Science,"68,195.00",1,"68,195.00",5,1,1,1
222,Business Intelligence Analyst,"132,000.00",1,"132,000.00",5,1,1,1
223,Business Intelligence Analyst,"82,500.00",1,"82,500.00",5,1,1,1
224,Research Engineer,"140,000.00",1,"140,000.00",5,2,1,1
225,Research Engineer,"100,000.00",1,"100,000.00",5,2,1,1
226,Data Analyst,"85,000.00",1,"85,000.00",5,2,3,1
227,Data Analyst,"61,800.00",1,"61,800.00",5,2,3,1
228,Data Analyst,"129,118.00",1,"129,118.00",5,2,1,1
229,Data Analyst,"86,078.00",1,"86,078.00",5,2,1,1
230,Data Analyst,"140,000.00",1,"140,000.00",5,1,1,2
231,Data Analyst,"107,000.00",1,"107,000.00",5,1,1,2
232,Data Scientist,"97,000.00",1,"97,000.00",5,2,1,1
233,Data Scientist,"62,000.00",1,"62,000.00",5,2,1,1
234,Data Science Manager,"237,000.00",1,"237,000.00",5,2,3,1
235,Data Science Manager,"201,450.00",1,"201,450.00",5,2,3,1
236,Data Engineer,"219,650.00",1,"219,650.00",5,4,3,1
237,Data Engineer,"136,000.00",1,"136,000.00",5,4,3,1
238,Data Analyst,"92,700.00",1,"92,700.00",5,3,3,1
239,Data Analyst,"64,900.00",1,"64,900.00",5,3,3,1
240,Business Intelligence Developer,"87,800.00",1,"87,800.00",5,2,1,1
241,Business Intelligence Developer,"76,300.00",1,"76,300.00",5,2,1,1
242,Research Engineer,"97,000.00",1,"97,000.00",5,1,1,1
243,Research Engineer,"62,000.00",1,"62,000.00",5,1,1,1
244,Machine Learning Engineer,"253,000.00",1,"253,000.00",5,1,1,1
245,Machine Learning Engineer,"187,000.00",1,"187,000.00",5,1,1,1
246,Machine Learning Engineer,"250,000.00",1,"250,000.00",5,1,1,1
247,Machine Learning Engineer,"150,000.00",1,"150,000.00",5,1,1,1
248,Data Engineer,"184,000.00",1,"184,000.00",5,2,1,1
249,Data Engineer,"123,000.00",1,"123,000.00",5,2,1,1
250,Data Scientist,"245,000.00",1,"245,000.00",5,1,1,1
251,Data Scientist,"180,000.00",1,"180,000.00",5,1,1,1
252,Data Engineer,"184,000.00",1,"184,000.00",5,1,1,1
253,Data Engineer,"123,000.00",1,"123,000.00",5,1,1,1
254,AI Architect,"317,000.00",1,"317,000.00",5,1,1,1
255,AI Architect,"266,000.00",1,"266,000.00",5,1,1,1
256,Machine Learning Engineer,"229,000.00",1,"229,000.00",5,1,1,1
257,Machine Learning Engineer,"221,000.00",1,"221,000.00",5,1,1,1
258,Data Engineer,"184,000.00",1,"184,000.00",5,2,1,1
259,Data Engineer,"123,000.00",1,"123,000.00",5,2,1,1
260,BI Developer,"120,000.00",1,"120,000.00",5,2,1,1
261,BI Developer,"62,100.00",1,"62,100.00",5,2,1,1
262,Data Engineer,"210,000.00",1,"210,000.00",5,1,3,1
263,Data Engineer,"162,000.00",1,"162,000.00",5,1,3,1
264,Machine Learning Engineer,"198,000.00",1,"198,000.00",5,1,1,1
265,Machine Learning Engineer,"162,000.00",1,"162,000.00",5,1,1,1
266,Machine Learning Engineer,"300,000.00",1,"300,000.00",5,1,1,1
267,Machine Learning Engineer,"180,000.00",1,"180,000.00",5,1,1,1
268,Data Scientist,"68,088.00",1,"68,088.00",5,2,1,1
269,Data Scientist,"54,552.00",1,"54,552.00",5,2,1,1
270,Data Scientist,"324,000.00",1,"324,000.00",5,1,1,1
271,Data Scientist,"159,000.00",1,"159,000.00",5,1,1,1
272,Data Analytics Manager,"99,000.00",1,"99,000.00",5,2,1,1
273,Data Analytics Manager,"70,000.00",1,"70,000.00",5,2,1,1
274,Machine Learning Engineer,"220,000.00",1,"220,000.00",5,1,1,1
275,Machine Learning Engineer,"146,000.00",1,"146,000.00",5,1,1,1
276,Data Scientist,"105,000.00",1,"105,000.00",5,2,1,1
277,Data Scientist,"70,000.00",1,"70,000.00",5,2,1,1
278,Data Engineer,"110,000.00",1,"110,000.00",5,2,3,1
279,Data Engineer,"90,000.00",1,"90,000.00",5,2,3,1
280,Data Scientist,"60,000.00",1,"60,000.00",5,2,1,1
281,Data Scientist,"55,000.00",1,"55,000.00",5,2,1,1
282,Data Analyst,"116,013.00",1,"116,013.00",5,3,1,1
283,Data Analyst,"92,810.00",1,"92,810.00",5,3,1,1
284,Research Analyst,"200,000.00",1,"200,000.00",5,1,1,1
285,Research Analyst,"150,000.00",1,"150,000.00",5,1,1,1
286,Data Engineer,"221,000.00",1,"221,000.00",5,1,1,1
287,Data Engineer,"138,000.00",1,"138,000.00",5,1,1,1
288,Data Engineer,"146,100.00",1,"146,100.00",5,2,1,1
289,Data Engineer,"86,500.00",1,"86,500.00",5,2,1,1
290,Data Scientist,"159,300.00",1,"159,300.00",5,1,1,1
291,Data Scientist,"96,600.00",1,"96,600.00",5,1,1,1
292,Data Engineer,"209,300.00",1,"209,300.00",5,1,1,1
293,Data Engineer,"118,300.00",1,"118,300.00",5,1,1,1
294,Data Scientist,"170,000.00",1,"170,000.00",5,1,3,1
295,Data Scientist,"130,000.00",1,"130,000.00",5,1,3,1
296,Data Engineer,"140,000.00",1,"140,000.00",5,1,3,1
297,Data Engineer,"97,200.00",1,"97,200.00",5,1,3,1
298,Data Scientist,"179,000.00",1,"179,000.00",5,2,1,1
299,Data Scientist,"112,000.00",1,"112,000.00",5,2,1,1
300,Data Analyst,"140,000.00",1,"140,000.00",5,1,3,1
301,Data Analyst,"120,000.00",1,"120,000.00",5,1,3,1
302,Data Engineer,"308,000.00",1,"308,000.00",5,2,1,1
303,Data Engineer,"193,000.00",1,"193,000.00",5,2,1,1
304,Data Engineer,"240,000.00",1,"240,000.00",5,1,1,1
305,Data Engineer,"180,000.00",1,"180,000.00",5,1,1,1
306,Data Analyst,"126,480.00",1,"126,480.00",5,1,1,1
307,Data Analyst,"82,620.00",1,"82,620.00",5,1,1,1
308,Machine Learning Engineer,"324,000.00",1,"324,000.00",5,1,1,1
309,Machine Learning Engineer,"159,000.00",1,"159,000.00",5,1,1,1
310,Data Scientist,"140,025.00",1,"140,025.00",5,2,3,1
311,Data Scientist,"102,300.00",1,"102,300.00",5,2,3,1
312,Data Engineer,"180,000.00",1,"180,000.00",5,1,1,1
313,Data Engineer,"150,000.00",1,"150,000.00",5,1,1,1
314,Data Scientist,"224,000.00",1,"224,000.00",5,2,1,2
315,Data Scientist,"146,000.00",1,"146,000.00",5,2,1,2
316,AI Engineer,"120,000.00",3,"150,000.00",5,1,3,7
317,AI Engineer,"90,000.00",3,"112,500.00",5,1,3,7
318,Research Scientist,"81,500.00",1,"81,500.00",5,2,3,1
319,Research Scientist,"75,000.00",1,"75,000.00",5,2,3,1
320,Data Scientist,"106,875.00",1,"106,875.00",5,1,1,1
321,Data Scientist,"71,250.00",1,"71,250.00",5,1,1,1
322,Data Science Engineer,"245,000.00",1,"245,000.00",5,2,3,1
323,Data Science Engineer,"135,000.00",1,"135,000.00",5,2,3,1
324,Business Intelligence Developer,"144,138.00",1,"144,138.00",5,1,1,1
325,Business Intelligence Developer,"104,828.00",1,"104,828.00",5,1,1,1
326,Data Scientist,"161,000.00",1,"161,000.00",5,1,1,1
327,Data Scientist,"133,200.00",1,"133,200.00",5,1,1,1
328,Data Scientist,"161,875.00",1,"161,875.00",5,2,1,1
329,Data Scientist,"97,125.00",1,"97,125.00",5,2,1,1
330,Machine Learning Engineer,"196,350.00",1,"196,350.00",5,1,3,1
331,Machine Learning Engineer,"127,500.00",1,"127,500.00",5,1,3,1
332,Data Scientist,"135,450.00",1,"135,450.00",5,2,3,1
333,Data Scientist,"72,870.00",1,"72,870.00",5,2,3,1
334,Data Science,"237,200.00",1,"237,200.00",5,1,1,1
335,Data Science,"172,500.00",1,"172,500.00",5,1,1,1
336,Data Scientist,"184,800.00",1,"184,800.00",5,1,1,1
337,Data Scientist,"161,900.00",1,"161,900.00",5,1,1,1
338,Data Scientist,"146,800.00",1,"146,800.00",5,1,1,1
339,Data Scientist,"117,400.00",1,"117,400.00",5,1,1,1
340,Data Analyst,"90,000.00",1,"90,000.00",5,3,1,1
341,Data Analyst,"60,000.00",1,"60,000.00",5,3,1,1
342,Data Product Manager,"227,200.00",1,"227,200.00",5,1,1,1
343,Data Product Manager,"199,100.00",1,"199,100.00",5,1,1,1
344,Data Scientist,"310,000.00",1,"310,000.00",5,2,1,1
345,Data Scientist,"245,000.00",1,"245,000.00",5,2,1,1
346,Data Engineer,"140,000.00",1,"140,000.00",5,1,1,1
347,Data Engineer,"125,000.00",1,"125,000.00",5,1,1,1
348,Machine Learning Engineer,"223,000.00",1,"223,000.00",5,2,1,1
349,Machine Learning Engineer,"171,600.00",1,"171,600.00",5,2,1,1
350,Data Analyst,"192,500.00",1,"192,500.00",5,1,3,1
351,Data Analyst,"122,500.00",1,"122,500.00",5,1,3,1
352,Data Analyst,"162,900.00",1,"162,900.00",5,1,3,1
353,Data Analyst,"117,725.00",1,"117,725.00",5,1,3,1
354,Data Analyst,"140,000.00",1,"140,000.00",5,3,1,1
355,Data Analyst,"100,000.00",1,"100,000.00",5,3,1,1
356,Data Engineer,"170,000.00",1,"170,000.00",5,2,3,1
357,Data Engineer,"105,000.00",1,"105,000.00",5,2,3,1
358,Data Scientist,"180,000.00",1,"180,000.00",5,1,1,1
359,Data Scientist,"139,000.00",1,"139,000.00",5,1,1,1
360,Analytics Engineer,"234,200.00",1,"234,200.00",5,1,1,1
361,Analytics Engineer,"124,000.00",1,"124,000.00",5,1,1,1
362,Data Scientist,"153,700.00",1,"153,700.00",5,2,3,1
363,Data Scientist,"87,300.00",1,"87,300.00",5,2,3,1
364,Data Engineer,"282,000.00",1,"282,000.00",5,1,1,1
365,Data Engineer,"208,000.00",1,"208,000.00",5,1,1,1
366,Data Scientist,"70,000.00",2,"77,777.00",5,1,1,8
367,Data Scientist,"60,000.00",2,"66,666.00",5,1,1,8
368,Data Engineer,"162,000.00",1,"162,000.00",5,2,3,1
369,Data Engineer,"129,000.00",1,"129,000.00",5,2,3,1
370,Research Scientist,"138,000.00",1,"138,000.00",5,1,1,1
371,Research Scientist,"86,000.00",1,"86,000.00",5,1,1,1
372,Machine Learning Engineer,"90,000.00",2,"100,000.00",5,2,3,9
373,Machine Learning Engineer,"85,000.00",2,"94,444.00",5,2,3,9
374,Research Analyst,"110,000.00",1,"110,000.00",5,3,1,1
375,Research Analyst,"90,000.00",1,"90,000.00",5,3,1,1
376,Data Engineer,"255,800.00",1,"255,800.00",5,1,1,1
377,Data Engineer,"176,000.00",1,"176,000.00",5,1,1,1
378,Research Analyst,"120,000.00",1,"120,000.00",5,3,3,1
379,Research Analyst,"105,000.00",1,"105,000.00",5,3,3,1
380,Analytics Engineer,"104,755.00",3,"130,943.00",5,1,1,7
381,Analytics Engineer,"83,376.00",3,"104,220.00",5,1,1,7
382,Data Analyst,"40,000.00",3,"50,000.00",5,3,3,7
383,Data Analyst,"35,000.00",3,"43,750.00",5,3,3,7
384,Data Engineer,"210,000.00",1,"210,000.00",5,2,1,1
385,Data Engineer,"140,000.00",1,"140,000.00",5,2,1,1
386,Data Engineer,"37,000.00",3,"46,250.00",5,2,3,7
387,Data Engineer,"24,000.00",3,"30,000.00",5,2,3,7
388,Data Engineer,"165,000.00",1,"165,000.00",5,1,3,1
389,Data Engineer,"150,000.00",1,"150,000.00",5,1,3,1
390,Data Architect,"160,000.00",1,"160,000.00",5,1,1,1
391,Data Architect,"130,000.00",1,"130,000.00",5,1,1,1
392,Data Analyst,"156,000.00",1,"156,000.00",5,3,1,1
393,Data Analyst,"124,000.00",1,"124,000.00",5,3,1,1
394,Analytics Engineer,"189,000.00",1,"189,000.00",5,1,3,1
395,Analytics Engineer,"140,000.00",1,"140,000.00",5,1,3,1
396,Data Analyst,"158,494.00",1,"158,494.00",5,1,3,1
397,Data Analyst,"88,052.00",1,"88,052.00",5,1,3,1
398,Data Engineer,"175,000.00",1,"175,000.00",5,1,1,1
399,Data Engineer,"140,000.00",1,"140,000.00",5,1,1,1
400,Data Specialist,"111,000.00",1,"111,000.00",5,2,1,1
401,Data Specialist,"79,200.00",1,"79,200.00",5,2,1,1
402,Data Analyst,"220,000.00",1,"220,000.00",5,1,3,1
403,Data Analyst,"170,000.00",1,"170,000.00",5,1,3,1
404,Data Scientist,"195,500.00",1,"195,500.00",5,1,3,1
405,Data Scientist,"141,300.00",1,"141,300.00",5,1,3,1
406,Data Engineer,"139,810.00",1,"139,810.00",5,1,1,1
407,Data Engineer,"95,325.00",1,"95,325.00",5,1,1,1
408,Data Modeler,"258,700.00",1,"258,700.00",4,1,1,1
409,Data Modeler,"146,600.00",1,"146,600.00",4,1,1,1
410,Data Science Manager,"190,000.00",1,"190,000.00",4,2,3,1
411,Data Science Manager,"160,000.00",1,"160,000.00",4,2,3,1
412,Research Analyst,"90,000.00",1,"90,000.00",4,3,3,1
413,Research Analyst,"65,000.00",1,"65,000.00",4,3,3,1
414,Data Engineer,"160,000.00",1,"160,000.00",4,2,3,1
415,Data Engineer,"130,000.00",1,"130,000.00",4,2,3,1
416,Data Analyst,"85,000.00",1,"85,000.00",4,2,1,1
417,Data Analyst,"65,000.00",1,"65,000.00",4,2,1,1
418,ETL Developer,"143,800.00",1,"143,800.00",4,1,1,1
419,ETL Developer,"95,800.00",1,"95,800.00",4,1,1,1
420,Machine Learning Engineer,"166,000.00",1,"166,000.00",4,2,1,1
421,Machine Learning Engineer,"73,100.00",1,"73,100.00",4,2,1,1
422,Data Engineer,"114,000.00",1,"114,000.00",4,2,1,1
423,Data Engineer,"72,000.00",1,"72,000.00",4,2,1,1
424,Data Analyst,"102,500.00",1,"102,500.00",4,2,1,1
425,Data Analyst,"65,000.00",1,"65,000.00",4,2,1,1
426,Machine Learning Engineer,"258,700.00",1,"258,700.00",4,1,1,1
427,Machine Learning Engineer,"160,000.00",1,"160,000.00",4,1,1,1
428,Data Scientist,"203,649.00",1,"203,649.00",4,1,3,1
429,Data Scientist,"183,284.00",1,"183,284.00",4,1,3,1
430,Data Scientist,"56,000.00",2,"60,462.00",4,2,3,10
431,Data Analyst,"27,000.00",3,"33,220.00",4,3,1,7
432,Data Analyst,"27,000.00",3,"33,220.00",4,3,1,7
433,Data Specialist,"81,800.00",1,"81,800.00",4,2,1,1
434,Data Specialist,"70,800.00",1,"70,800.00",4,2,1,1
435,Data Analyst,"130,000.00",1,"130,000.00",4,1,1,1
436,Data Analyst,"80,850.00",1,"80,850.00",4,1,1,1
437,Machine Learning Engineer,"215,000.00",1,"215,000.00",4,1,1,1
438,Machine Learning Engineer,"146,900.00",1,"146,900.00",4,1,1,1
439,Data Strategist,"242,000.00",1,"242,000.00",4,1,1,1
440,Data Strategist,"106,200.00",1,"106,200.00",4,1,1,1
441,Machine Learning Engineer,"165,000.00",1,"165,000.00",4,2,1,1
442,Machine Learning Engineer,"135,000.00",1,"135,000.00",4,2,1,1
443,Data Analyst,"75,065.00",1,"75,065.00",4,3,3,1
444,Data Analyst,"41,419.00",1,"41,419.00",4,3,3,1
445,Data Engineer,"145,000.00",1,"145,000.00",4,1,3,1
446,Data Engineer,"120,000.00",1,"120,000.00",4,1,3,1
447,Prompt Engineer,"184,000.00",1,"184,000.00",4,1,1,1
448,Prompt Engineer,"112,000.00",1,"112,000.00",4,1,1,1
449,Machine Learning Engineer,"275,000.00",1,"275,000.00",4,1,1,1
450,Machine Learning Engineer,"170,000.00",1,"170,000.00",4,1,1,1
451,Data Scientist,"100,000.00",1,"100,000.00",4,3,1,1
452,Data Scientist,"70,000.00",1,"70,000.00",4,3,1,1
453,Business Intelligence Developer,"45,000.00",3,"55,368.00",4,2,1,7
454,Business Intelligence Developer,"25,000.00",3,"30,760.00",4,2,1,7
455,Data Scientist,"135,700.00",1,"135,700.00",4,2,1,1
456,Data Scientist,"108,560.00",1,"108,560.00",4,2,1,1
457,Research Engineer,"300,000.00",1,"300,000.00",4,1,1,1
458,Research Engineer,"180,000.00",1,"180,000.00",4,1,1,1
459,Business Intelligence Analyst,"189,000.00",1,"189,000.00",4,1,3,1
460,Business Intelligence Analyst,"118,100.00",1,"118,100.00",4,1,3,1
461,Data Science Lead,"148,300.00",1,"148,300.00",4,1,1,1
462,Data Science Lead,"84,700.00",1,"84,700.00",4,1,1,1
463,Research Engineer,"32,982.00",3,"40,581.00",4,3,1,11
464,Research Engineer,"31,396.00",3,"38,629.00",4,3,1,11
465,ML Engineer,"275,000.00",1,"275,000.00",4,1,1,12
